,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,siblings,father_income,mother_income,soft_skills,python_skill,excel_skill,sql_skill,addr_postal,addr_district,addr_city
742,743,Richard Rogers,19.0,Unknown,,+998224054295,Port Wandashire,yanggary@miles-morris.info,,Python,110,active,,good,133.0,2021-04-07 15:48:00,UZ 100742 Tashkent Port Martha,,,,,,,,,100742.0,,Tashkent
743,744,Jonathan Stevens,,Male,70.0,,Andreafurt,invalid_email,,Other,,active,,excellent,214.0,,"Courtneyport 16-kv, dom 13, Tashkent","course, benefit",1.0,1187.0,1136.0,"choose, their",1.0,1.0,2.0,,,Tashkent
744,745,Lisa Murphy,21.0,Unknown,74.0,+998547420881,East Lauren,michaelwalker@erickson-martin.biz,1983-09-19 00:00:00,Data Science,61,active,,good,76.0,,"13169 Davis Knolls, Castroland","player, daughter",0.0,536.0,1001.0,"light, as",4.0,4.0,1.0,,,Castroland
745,746,Sherri Alexander,21.0,Female,57.0,+998154904363,Brownchester,pattersonmarie@yahoo.com,2010-02-18 00:00:00,Data Science,110,inactive,,good,18500.0,,"41485 Roach Park Suite 766, Joshuahaven","learn, any",1.0,1049.0,512.0,"want, outside",2.0,5.0,3.0,,,Joshuahaven
746,747,,,Male,84.0,,Sabrinamouth,austin07@compton-johnson.com,2022-06-22 23:39:42,Python,87,inactive,0.0,good,205.0,,"8768 Tracy Wall Apt. 624, North Yolanda",,,,,,,,,,,
747,748,Tonya Bruce,18.0,Unknown,63.0,,Westhaven,davidlamb@long-nunez.com,1972-07-24 00:00:00,Data Science,110,inactive,,average,25400.0,,"Pottsstad 30-kv, dom 38, Tashkent",,,,,,,,,,,Tashkent
748,749,Jason Mack,,Male,74.0,+998531927531,Derekmouth,millerpatrick@leach.info,2021-10-14 03:41:53,Data Science,110,active,0.0,,188.0,2000-11-11 01:10:00,"Ruthfort 25-kv, dom 28, Tashkent",,,,,,,,,,,Tashkent
749,750,Brandon Ryan,,Male,83.0,,Potterborough,invalid_email,,Other,110,pending,,good,174.0,,"5988 James Views, Mccormickhaven",,,,,,,,,,,Mccormickhaven
750,751,,20.0,Female,93.0,+998145999546,Alexanderview,invalid_email,,Python,110,inactive,,good,74.0,,UZ 100245 Tashkent New Diamond,"land, break",3.0,1269.0,226.0,"one, understand",1.0,4.0,1.0,100245.0,,Tashkent
751,752,Erica Stark,22.0,Female,90.0,,East Donald,invalid_email,,Data Science,99,active,,excellent,264.0,2022-05-29 16:33:01,UZ 100332 Tashkent Kaylastad,"agent, poor",5.0,1255.0,1382.0,"various, government",4.0,5.0,4.0,100332.0,,Tashkent
752,753,,20.0,Male,63.0,+998379974157,Port Christopherside,invalid_email,2015-12-12 00:00:00,Other,,inactive,3.19,good,164.0,,"South Juliaburgh 19-kv, dom 9, Tashkent",,,,,,,,,,,Tashkent
753,754,Sarah Herrera,,Male,,+998728568042,Port Elizabethshire,invalid_email,2015-12-02 00:00:00,Data Science,110,inactive,0.0,excellent,95.0,,UZ 100158 Tashkent Katherinechester,,,,,,,,,100158.0,,Tashkent
754,755,Rebecca Williams,22.0,Female,57.0,+998420568630,South Joshuaburgh,invalid_email,,Data Science,110,active,15.5,excellent,13900.0,,"East John 7-kv, dom 28, Tashkent","blood, general",3.0,374.0,370.0,"however, door",5.0,4.0,3.0,,,Tashkent
755,756,,19.0,Female,68.0,+998249795611,Ballardstad,invalid_email,2008-02-11 00:00:00,Other,,active,,,18100.0,,UZ 100780 Tashkent Lake Timothy,"whether, size",4.0,716.0,1323.0,"art, share",1.0,5.0,4.0,100780.0,,Tashkent
756,757,,19.0,Male,92.0,,Port Vickie,invalid_email,,Other,,inactive,15.5,excellent,178.0,,,"product, class",4.0,1131.0,694.0,"heart, office",3.0,4.0,2.0,,,
757,758,Kevin Chavez,20.0,Male,,,Paultown,invalid_email,2023-10-17 09:26:29,Python,92,active,,,118.0,,"38279 Johnson Junctions Apt. 058, Hopkinsshire","often, seat",1.0,799.0,686.0,"issue, beat",4.0,3.0,2.0,,,Hopkinsshire
758,759,Leslie Hubbard,21.0,Unknown,,+998131581431,Lake Jonport,harpersharon@yahoo.com,,Data Science,120,pending,,good,117.0,,"58426 James Burg, Markmouth",,,,,,,,,,,Markmouth
759,760,Tracey Fields,,Male,87.0,+998337425065,East Jonathanbury,invalid_email,,Other,110,pending,3.99,average,195.0,,"74126 Smith Drives, North Geoffreyburgh",,,,,,,,,,,
760,761,,18.0,Male,90.0,+998469364192,Clarkport,mackenzie10@gmail.com,,Python,,inactive,,excellent,6200.0,,"18410 Richard Orchard Suite 816, Charlesside",,,,,,,,,,,Charlesside
761,762,William Stewart,22.0,Female,,,Evansmouth,invalid_email,,Python,95,pending,,excellent,15900.0,,"Apartment 32, Lake Christopher district, Tashkent, UZ, 100248","whose, floor",5.0,513.0,1236.0,"clearly, game",1.0,4.0,2.0,100248.0,Lake Christopher district,Tashkent
762,763,,20.0,Male,94.0,,East Jenniferton,invalid_email,2016-09-29 00:00:00,Data Science,110,inactive,,excellent,233.0,,"03154 Jessica Islands Apt. 709, New Kennethton","society, money",4.0,1284.0,622.0,"such, seem",4.0,5.0,2.0,,,
763,764,,19.0,Female,90.0,,West Jessicafort,james82@smith.com,,Data Science,,active,15.5,excellent,25100.0,,UZ 100103 Tashkent East Amberburgh,"ask, threat",2.0,1394.0,909.0,"ok, they",3.0,3.0,3.0,100103.0,,Tashkent
764,765,Tammy Garcia,,Unknown,90.0,,South Dorischester,invalid_email,,Other,110,pending,,excellent,197.0,,"57963 Rachel Lock, Kevinhaven","mind, even",1.0,483.0,213.0,"reduce, learn",2.0,3.0,4.0,,,Kevinhaven
765,766,Mr. Andre Miller,21.0,Female,,+998158745236,Garrettstad,,,Data Science,65,inactive,15.5,excellent,60.0,,UZ 100834 Tashkent South Kathrynberg,,,,,,,,,100834.0,,Tashkent
766,767,Angelica Holmes,20.0,Male,,,Lake Matthew,invalid_email,,Other,75,inactive,,good,188.0,2022-01-14 01:33:05,"Apartment 39, Williamsshire district, Tashkent, UZ, 100365",,,,,,,,,100365.0,Williamsshire district,Tashkent
767,768,Jonathan Doyle,,Female,76.0,,Walkerhaven,ericray@yahoo.com,2022-11-11 07:54:28,Python,,active,0.0,average,123.0,,,,,,,,,,,,,
768,769,,,Female,90.0,,Saraville,invalid_email,,Other,,inactive,1.54,good,27900.0,,"East Alexchester 14-kv, dom 31, Tashkent","test, reveal",4.0,404.0,737.0,"national, but",1.0,1.0,4.0,,,Tashkent
769,770,Gene Gill,20.0,Female,55.0,+998740833901,Port Angelberg,angeladavis@crawford.org,,Other,,inactive,,good,299.0,,UZ 100052 Tashkent Samanthatown,"money, expect",1.0,376.0,1305.0,"paper, bit",2.0,3.0,2.0,100052.0,,Tashkent
770,771,,21.0,Male,90.0,+998279769186,Jenniferburgh,invalid_email,,Data Science,110,active,,average,184.0,,"Pamelaburgh 11-kv, dom 21, Tashkent",,,,,,,,,,,Tashkent
771,772,Christopher Sullivan,20.0,Female,77.0,+998353459683,Joshuaside,hunter62@vazquez-lewis.com,,Python,110,active,,excellent,296.0,,UZ 100672 Tashkent East Jacobshire,"short, number",5.0,1495.0,772.0,"occur, open",3.0,1.0,5.0,100672.0,,Tashkent
772,773,Tracy Austin,,Male,,,South Ivanburgh,,,Other,110,inactive,,,109.0,2022-06-24 23:18:49,UZ 100291 Tashkent West Andrew,,,,,,,,,100291.0,,Tashkent
773,774,Kristina Anderson,18.0,Female,89.0,,East Jill,jake25@mcgee.com,,Data Science,79,inactive,15.5,excellent,8500.0,,,"ever, down",3.0,362.0,641.0,"turn, gun",4.0,2.0,2.0,,,
774,775,Chelsea Thompson,,Female,90.0,+998465843276,Claystad,invalid_email,2021-05-13 00:00:00,Data Science,,inactive,-2.0,good,239.0,,UZ 100223 Tashkent North Julie,"from, already",5.0,1061.0,281.0,"magazine, place",4.0,2.0,3.0,100223.0,,Tashkent
775,776,Madison James,,Female,73.0,,East Dylan,invalid_email,,Data Science,,inactive,,good,265.0,,,"paper, chance",0.0,773.0,1052.0,"economy, let",3.0,3.0,1.0,,,
776,777,Adam Barnes,20.0,Female,90.0,+998061866344,Lake Nicoleton,jeffrey42@kelly.com,,Data Science,93,pending,,excellent,176.0,2021-08-02 11:45:22,"10288 Charles Expressway, Davidshire",,,,,,,,,,,Davidshire
777,778,Tony Holland,20.0,Male,,,Heathermouth,melissa71@yahoo.com,,Data Science,84,active,0.0,excellent,26000.0,,"0850 Norma Manor Apt. 789, Port Aprilshire",,,,,,,,,,,
778,779,,20.0,Female,89.0,,North Jennifer,invalid_email,2021-01-06 06:54:32,Data Science,98,active,,excellent,78.0,2021-09-26 08:40:10,"Lake Katherine 9-kv, dom 42, Tashkent","forget, capital",3.0,606.0,211.0,"memory, reveal",3.0,3.0,5.0,,,Tashkent
779,780,Elizabeth Carrillo,21.0,Female,89.0,+998431621121,Ayalaport,invalid_email,2020-04-28 00:00:00,Python,69,active,,excellent,164.0,,"Apartment 23, East Matthew district, Tashkent, UZ, 100465",,,,,,,,,100465.0,East Matthew district,Tashkent
780,781,Abigail Miller,,Female,65.0,+998579606516,West Carl,invalid_email,,Data Science,,pending,,average,276.0,2020-10-06 01:42:01,"South Jennifer 6-kv, dom 50, Tashkent","fine, traditional",0.0,547.0,1304.0,"seven, guess",5.0,2.0,3.0,,,Tashkent
781,782,Erika Thompson,,Male,72.0,+998486105057,New Donborough,invalid_email,1976-03-14 00:00:00,Other,110,pending,,average,238.0,,,,,,,,,,,,,
782,783,Richard Powell,18.0,Unknown,69.0,,Jameschester,invalid_email,2022-05-01 05:53:23,Data Science,110,inactive,0.0,good,73.0,,"Apartment 9, Christinastad district, Tashkent, UZ, 100084","along, staff",0.0,524.0,1011.0,"energy, outside",1.0,3.0,5.0,100084.0,Christinastad district,Tashkent
783,784,Howard Frank,,Unknown,,+998602992499,New Shelia,,1996-03-16 00:00:00,Data Science,110,inactive,-2.0,excellent,298.0,,UZ 100325 Tashkent Michaelland,"ball, suddenly",0.0,1069.0,255.0,"future, out",3.0,2.0,4.0,100325.0,,Tashkent
784,785,,21.0,Unknown,59.0,+998534701254,Morrisstad,invalid_email,,Other,,active,15.5,,147.0,2022-12-10 23:55:20,"033 Stewart Lights Suite 397, South Courtneymouth","organization, near",4.0,1393.0,672.0,"share, interest",1.0,3.0,4.0,,,
785,786,,20.0,Female,76.0,,Jonathanchester,cortezholly@yahoo.com,2023-07-24 04:39:21,Data Science,61,pending,0.0,,128.0,2022-12-27 09:06:12,"697 Debbie Neck Suite 615, Fosterside",,,,,,,,,,,Fosterside
786,787,Bradley Schwartz,22.0,Unknown,92.0,+998081435711,South Jacquelinemouth,jeanette11@smith.com,,Other,,pending,,average,244.0,,,"several, practice",3.0,757.0,1335.0,"strategy, hear",5.0,5.0,4.0,,,
787,788,Michelle Jones,,Female,79.0,+998058632330,Anthonyshire,,2022-04-24 04:28:43,Other,94,inactive,0.0,,65.0,,UZ 100501 Tashkent Ochoahaven,"nice, last",2.0,829.0,631.0,"avoid, include",5.0,3.0,5.0,100501.0,,Tashkent
788,789,Bradley Hawkins,22.0,Female,71.0,+998205972324,East Sarahport,vazquezjessica@gmail.com,,Python,,active,15.5,excellent,237.0,,"3626 Joseph Bridge, Port Rebecca",,,,,,,,,,,
789,790,Edward Holmes,21.0,Female,51.0,,East Deborahview,invalid_email,,Python,110,inactive,,average,184.0,,"Apartment 2, North Melissafort district, Tashkent, UZ, 100116","establish, evidence",2.0,1287.0,408.0,"color, main",1.0,5.0,4.0,100116.0,North Melissafort district,Tashkent
790,791,Tyler Burke,,Unknown,95.0,,South Jeremy,invalid_email,1984-06-08 00:00:00,Python,101,inactive,0.0,,276.0,,"South Michellestad 28-kv, dom 8, Tashkent","out, art",3.0,558.0,689.0,"affect, prepare",1.0,3.0,4.0,,,Tashkent
791,792,,,Female,,,Danaburgh,invalid_email,,Other,110,pending,0.0,excellent,201.0,,UZ 100432 Tashkent Angelaberg,"upon, education",0.0,1399.0,1094.0,"data, technology",5.0,4.0,5.0,100432.0,,Tashkent
792,793,Alexander Baird,20.0,Female,88.0,,Rickyland,invalid_email,,Other,,pending,15.5,,92.0,,,"ago, the",5.0,1117.0,593.0,"throughout, last",2.0,2.0,4.0,,,
793,794,,,Male,70.0,+998213176504,West Angelastad,invalid_email,,Data Science,,inactive,-2.0,excellent,236.0,,"Apartment 42, New Fernando district, Tashkent, UZ, 100031","avoid, happen",3.0,881.0,297.0,"choice, prove",4.0,4.0,2.0,100031.0,New Fernando district,Tashkent
794,795,,20.0,Female,,+998121529772,East Jo,invalid_email,2025-04-23 00:00:00,Data Science,,active,,,242.0,,"Stephaniebury 3-kv, dom 8, Tashkent","from, fall",1.0,454.0,658.0,"assume, late",1.0,2.0,2.0,,,Tashkent
795,796,,,Female,90.0,+998386067820,Port John,invalid_email,,Data Science,,pending,,good,163.0,,,"fact, boy",2.0,1337.0,528.0,"newspaper, look",2.0,5.0,5.0,,,
796,797,Grant Oneill,21.0,Female,90.0,+998076368425,Mcmillanview,invalid_email,2023-06-17 07:34:12,Python,109,inactive,,good,84.0,,UZ 100895 Tashkent West Jessicaview,"table, least",1.0,1214.0,592.0,"believe, stock",2.0,5.0,2.0,100895.0,,Tashkent
797,798,,19.0,Female,92.0,+998262675937,Kerrymouth,invalid_email,2022-07-25 02:09:23,Python,,inactive,0.0,excellent,295.0,,"01332 Gordon Ford Apt. 639, East Pamelachester","at, word",0.0,373.0,699.0,"occur, training",5.0,1.0,5.0,,,
798,799,Linda Hernandez,19.0,Female,61.0,,New Kylefort,invalid_email,,Data Science,,active,,excellent,75.0,,,"continue, everybody",1.0,1008.0,679.0,"others, actually",5.0,5.0,4.0,,,
799,800,Jeffrey Jones,,Female,71.0,+998511048595,North Lindaton,invalid_email,,Data Science,74,inactive,,average,184.0,,"West Anthony 17-kv, dom 21, Tashkent",,,,,,,,,,,Tashkent
800,801,,19.0,Female,76.0,,Bakertown,invalid_email,,Data Science,64,inactive,,good,77.0,,"Apartment 25, New Jerry district, Tashkent, UZ, 100509","middle, card",5.0,1041.0,306.0,"really, eye",1.0,5.0,5.0,100509.0,New Jerry district,Tashkent
801,802,Debra Wade,20.0,Male,97.0,,West Cynthiafurt,invalid_email,,Python,,pending,,good,143.0,2022-09-18 06:48:43,,"star, above",5.0,509.0,343.0,"deal, each",5.0,2.0,5.0,,,
802,803,Michael Pacheco,,Male,90.0,,Daviesland,invalid_email,,Other,85,inactive,0.0,good,243.0,,,,,,,,,,,,,
803,804,Erika Hardy,20.0,Female,82.0,+998957655179,North Dennis,invalid_email,,Data Science,,inactive,,,8800.0,,UZ 100460 Tashkent Nicholasport,,,,,,,,,100460.0,,Tashkent
804,805,Lisa Gibson,,Female,70.0,,Lake Allisonport,kelleywanda@yahoo.com,2003-01-20 00:00:00,Data Science,89,active,0.0,good,187.0,2023-02-20 10:51:07,"Kristinabury 6-kv, dom 7, Tashkent","five, the",1.0,987.0,601.0,"pay, attention",3.0,3.0,4.0,,,Tashkent
805,806,,19.0,Female,68.0,+998629356533,South Juliehaven,,2019-05-29 00:00:00,Data Science,110,inactive,,average,296.0,,UZ 100501 Tashkent Jeffreyhaven,,,,,,,,,100501.0,,Tashkent
806,807,,22.0,Female,90.0,+998945761097,Port Sarah,kenneth39@anthony.info,,Data Science,110,inactive,,,113.0,2021-04-11 07:42:31,UZ 100749 Tashkent Angieborough,"treatment, medical",1.0,1437.0,1091.0,"reach, unit",1.0,2.0,3.0,100749.0,,Tashkent
807,808,Sharon Moore,20.0,Unknown,90.0,+998402387416,Albertshire,invalid_email,,Data Science,,active,-2.0,excellent,252.0,,"Apartment 44, North James district, Tashkent, UZ, 100181","nothing, machine",2.0,1220.0,1068.0,"night, rather",5.0,4.0,1.0,100181.0,North James district,Tashkent
808,809,Amber Kelly,20.0,Male,,,Port Jerry,invalid_email,,Data Science,110,pending,4.03,average,292.0,2017-09-08 01:33:00,,"method, within",4.0,734.0,1405.0,"put, leg",3.0,5.0,1.0,,,
809,810,Jennifer English,,Male,,,Port Joshua,invalid_email,,Python,90,inactive,,,109.0,,"Apartment 17, Port Brandi district, Tashkent, UZ, 100041","property, resource",4.0,682.0,1487.0,"behavior, situation",2.0,3.0,5.0,100041.0,Port Brandi district,Tashkent
810,811,Crystal King,,Unknown,,+998513298883,New Taylorchester,jennakeller@yahoo.com,2022-07-03 18:02:13,Other,105,pending,,good,12900.0,,UZ 100887 Tashkent Port Brendafurt,"suffer, fight",5.0,1440.0,1458.0,"head, always",2.0,1.0,2.0,100887.0,,Tashkent
811,812,,22.0,Male,90.0,,Port Brianside,invalid_email,2020-10-10 17:33:26,Data Science,,inactive,15.5,average,52.0,,"Apartment 14, East Monica district, Tashkent, UZ, 100389","teacher, tell",5.0,357.0,805.0,"research, under",2.0,4.0,5.0,100389.0,East Monica district,Tashkent
812,813,Aaron Webster,20.0,Unknown,84.0,+998866642250,West Donna,,,Python,,pending,,good,203.0,2023-05-31 14:39:14,,"rate, she",1.0,693.0,463.0,"important, various",3.0,3.0,1.0,,,
813,814,Steven Kelley,,Female,,,East Amandachester,invalid_email,,Python,65,active,,excellent,223.0,,,,,,,,,,,,,
814,815,,,Female,83.0,+998415612583,North Josephfort,chahn@graves.com,,Data Science,110,active,3.69,average,107.0,,,,,,,,,,,,,
815,816,Michelle Rodriguez,18.0,Female,93.0,+998160567814,West Deanna,invalid_email,2010-06-14 00:00:00,Data Science,110,inactive,,excellent,244.0,,,,,,,,,,,,,
816,817,Joshua Munoz,,Female,,+998908153530,West Margaretchester,wchan@hotmail.com,,Python,,active,3.24,average,10100.0,2021-05-28 01:09:20,"Apartment 48, Williamton district, Tashkent, UZ, 100704",,,,,,,,,100704.0,Williamton district,Tashkent
817,818,Randy Hogan,19.0,Female,,,New Laura,bennettdonna@moore.info,,Python,91,active,,average,261.0,,,"education, police",5.0,1262.0,656.0,"last, year",4.0,5.0,2.0,,,
818,819,Thomas Rogers,20.0,Female,90.0,+998745394440,Sandramouth,invalid_email,,Other,,pending,,good,85.0,,"Christineview 27-kv, dom 19, Tashkent","leave, address",0.0,609.0,212.0,"attack, surface",4.0,2.0,5.0,,,Tashkent
819,820,,,Female,82.0,+998492716032,Scotthaven,invalid_email,2022-01-14 03:06:05,Data Science,110,inactive,4.0,excellent,234.0,,"Apartment 19, Larryland district, Tashkent, UZ, 100863",,,,,,,,,100863.0,Larryland district,Tashkent
820,821,,,Female,80.0,,East Melissa,tuckerjeremy@giles.net,1991-11-05 00:00:00,Data Science,113,active,0.0,average,20800.0,,"156 Mack Ports, Floresbury",,,,,,,,,,,Floresbury
821,822,Sandra Allen,,Female,90.0,+998453138332,New Joseph,invalid_email,2021-04-06 02:48:08,Python,,inactive,15.5,excellent,25800.0,,"West Mark 17-kv, dom 41, Tashkent",,,,,,,,,,,Tashkent
822,823,Grace Russell,20.0,Female,95.0,,North James,kellyromero@mccoy.biz,,Data Science,110,pending,,good,250.0,,"0473 Hess Dam Suite 547, South Charles",,,,,,,,,,,
823,824,,,Male,,,Port Nathan,,,Other,,inactive,,excellent,158.0,2023-10-11 21:43:31,,"Republican, dark",5.0,625.0,1472.0,"each, focus",3.0,5.0,5.0,,,
824,825,Elizabeth Hawkins,22.0,Female,90.0,,East Alicia,invalid_email,2015-04-20 00:00:00,Other,,active,,average,23900.0,,"Lake Annafurt 16-kv, dom 40, Tashkent",,,,,,,,,,,Tashkent
825,826,,21.0,Male,90.0,,Youngmouth,,1980-11-20 00:00:00,Python,,inactive,15.5,,270.0,,,,,,,,,,,,,
826,827,Douglas Matthews,19.0,Female,,+998680823234,Lake Donnaland,kevin36@yahoo.com,,Other,103,active,1.59,,22900.0,,,"both, believe",3.0,924.0,769.0,"the, culture",4.0,5.0,2.0,,,
827,828,Christian Butler,22.0,Male,71.0,,Lake Christophermouth,invalid_email,,Data Science,110,active,-2.0,excellent,299.0,,UZ 100216 Tashkent Johnchester,"next, improve",5.0,356.0,313.0,"organization, catch",1.0,2.0,1.0,100216.0,,Tashkent
828,829,,,Unknown,90.0,,New Diane,invalid_email,2021-04-21 06:06:07,Python,,active,,good,242.0,,"Lake Danielview 16-kv, dom 13, Tashkent","night, officer",0.0,1467.0,1312.0,"relate, soldier",4.0,5.0,3.0,,,Tashkent
829,830,Kevin Hayes,20.0,Male,,,South Amanda,tfisher@hotmail.com,,Data Science,,active,0.0,good,156.0,,UZ 100066 Tashkent South Kaylastad,"successful, show",2.0,1335.0,309.0,"hit, together",1.0,2.0,2.0,100066.0,,Tashkent
830,831,,,Male,90.0,+998137847216,West Christopherside,pday@hernandez.com,,Python,110,pending,,,92.0,,"88881 Craig Run Suite 270, Tonyfurt","experience, party",2.0,517.0,535.0,"size, laugh",1.0,1.0,2.0,,,Tonyfurt
831,832,Carrie Gonzales,,Female,,,Brandonshire,invalid_email,,Python,117,pending,,,24200.0,,,"race, big",1.0,943.0,974.0,"goal, skill",4.0,5.0,4.0,,,
832,833,Lauren Briggs,20.0,Unknown,92.0,,Lake Jessica,,2021-07-06 01:16:16,Other,,pending,,excellent,88.0,,"408 Dawn Drives, Lake Richard","strategy, effect",1.0,647.0,1099.0,"reduce, election",2.0,5.0,1.0,,,
833,834,Megan Roberts,21.0,Male,65.0,+998955583937,Bentonberg,invalid_email,,Data Science,110,inactive,,average,200.0,,"Apartment 11, North John district, Tashkent, UZ, 100241","indicate, available",4.0,1417.0,483.0,"choose, evidence",3.0,2.0,3.0,100241.0,North John district,Tashkent
834,835,Tiffany Beard,,Female,99.0,,Susanchester,invalid_email,2021-01-30 00:45:40,Data Science,110,active,,average,111.0,,,,,,,,,,,,,
835,836,April Bryant,20.0,Male,90.0,+998376267959,Joelhaven,,2023-03-01 09:13:19,Data Science,110,pending,1.49,,13700.0,,,,,,,,,,,,,
836,837,Terry James,18.0,Unknown,74.0,,Josephburgh,invalid_email,,Data Science,112,inactive,,excellent,105.0,,"Jonesport 21-kv, dom 14, Tashkent",,,,,,,,,,,Tashkent
837,838,,,Female,,,West Matthew,invalid_email,,Python,106,inactive,15.5,,240.0,,,"prepare, together",2.0,1153.0,761.0,"prove, PM",5.0,2.0,1.0,,,
838,839,Willie Smith,,Male,90.0,,Daleland,nbaker@yahoo.com,,Python,,active,,good,21300.0,1995-05-10 10:19:00,"03191 Brooke Expressway, Katiemouth",,,,,,,,,,,Katiemouth
839,840,Ronald Wade,,Male,82.0,,New Kristine,invalid_email,,Data Science,,active,,average,104.0,,"Apartment 47, Garciaborough district, Tashkent, UZ, 100793",,,,,,,,,100793.0,Garciaborough district,Tashkent
840,841,,20.0,Female,64.0,+998281140078,Frenchside,invalid_email,2023-06-12 05:23:09,Data Science,100,active,15.5,,109.0,,UZ 100459 Tashkent Andrewland,"ask, model",0.0,587.0,1190.0,"amount, try",4.0,4.0,1.0,100459.0,,Tashkent
841,842,Jessica Schroeder,22.0,Female,76.0,,Blanchardhaven,morrisonchristopher@rodriguez.com,1975-02-22 00:00:00,Python,110,active,15.5,good,181.0,,UZ 100194 Tashkent North Hannahberg,,,,,,,,,100194.0,,Tashkent
842,843,Michael Bell,,Unknown,80.0,+998319150757,Port Toddbury,invalid_email,,Data Science,110,inactive,,average,168.0,2020-10-15 07:08:52,"07099 Perez Forges, Joseborough",,,,,,,,,,,Joseborough
843,844,Amanda Diaz,18.0,Female,73.0,+998661846329,North Theresa,,,Other,110,pending,,,9200.0,,,"on, stock",3.0,610.0,461.0,"seven, fire",3.0,3.0,2.0,,,
844,845,Michael Johnson,19.0,Unknown,82.0,,Randytown,nmason@hotmail.com,2019-10-24 00:00:00,Python,114,pending,0.0,average,11100.0,,UZ 100473 Tashkent Scottmouth,,,,,,,,,100473.0,,Tashkent
845,846,,19.0,Unknown,71.0,+998475677865,Johnview,invalid_email,,Data Science,,pending,,,76.0,,UZ 100817 Tashkent North Kelly,"help, exist",3.0,973.0,366.0,"player, store",2.0,4.0,4.0,100817.0,,Tashkent
846,847,Derrick Cain,20.0,Male,,,East Angela,invalid_email,,Data Science,,pending,0.0,excellent,290.0,,"East Brittanychester 22-kv, dom 28, Tashkent","million, democratic",3.0,529.0,1141.0,"focus, such",3.0,3.0,2.0,,,Tashkent
847,848,,,Male,,+998883811205,Brooksport,invalid_email,,Data Science,110,inactive,,excellent,243.0,,,"consumer, expect",3.0,522.0,1255.0,"suggest, artist",1.0,5.0,3.0,,,
848,849,Steven Powell,20.0,Unknown,71.0,+998423057171,West Brittanybury,invalid_email,,Data Science,,inactive,2.89,,188.0,,UZ 100398 Tashkent Jeremyland,"reality, similar",1.0,1298.0,1314.0,"able, blue",4.0,4.0,3.0,100398.0,,Tashkent
849,850,,20.0,Female,87.0,,Paulfort,chambersjames@yahoo.com,2002-07-08 00:00:00,Python,110,pending,1.81,average,5000.0,2022-08-02 23:39:52,"40380 Rodriguez Harbor, New Samantha","process, rather",4.0,1108.0,1251.0,"explain, might",3.0,4.0,3.0,,,
850,851,,,Female,,,Aguilarfort,dclark@hotmail.com,1976-05-27 00:00:00,Python,113,pending,,excellent,110.0,,"Juanburgh 25-kv, dom 35, Tashkent",,,,,,,,,,,Tashkent
851,852,Catherine Powell,18.0,Unknown,90.0,+998060039665,Powellmouth,garywilson@gmail.com,,Data Science,91,inactive,15.5,average,158.0,2022-05-15 20:12:06,"Apartment 33, South Andrewport district, Tashkent, UZ, 100176",,,,,,,,,100176.0,South Andrewport district,Tashkent
852,853,Justin Garcia,20.0,Female,,+998540560464,New Ryan,invalid_email,,Data Science,110,pending,,excellent,96.0,1993-09-04 20:42:00,"Rodriguezmouth 29-kv, dom 31, Tashkent","man, mission",2.0,766.0,1329.0,"coach, moment",3.0,2.0,3.0,,,Tashkent
853,854,,,Male,66.0,+998501622490,South Kristintown,thomasamanda@hotmail.com,,Data Science,110,pending,,,188.0,,UZ 100538 Tashkent Lake Patricia,"during, difference",4.0,770.0,294.0,"ok, environmental",2.0,5.0,1.0,100538.0,,Tashkent
854,855,Judith Williams,20.0,Female,90.0,+998138458795,Port Ericville,,2021-08-01 04:06:24,Other,,pending,,excellent,22700.0,,"Apartment 22, Wheelerville district, Tashkent, UZ, 100676","region, must",2.0,1437.0,1390.0,"leg, think",1.0,5.0,3.0,100676.0,Wheelerville district,Tashkent
855,856,Andrea Luna,,Male,90.0,+998428563437,Brentside,invalid_email,,Python,,inactive,,excellent,16400.0,,,"station, son",3.0,1431.0,1217.0,"I, bed",1.0,5.0,1.0,,,
856,857,Julia Higgins,18.0,Unknown,54.0,+998764342162,East Jennamouth,invalid_email,,Data Science,108,active,,good,21000.0,,UZ 100673 Tashkent Brendahaven,"create, kitchen",3.0,469.0,1117.0,"week, kitchen",2.0,2.0,4.0,100673.0,,Tashkent
857,858,Hailey Porter,,Male,90.0,+998435269877,Jacobfort,invalid_email,,Python,69,inactive,15.5,average,134.0,,"Apartment 16, Heatherport district, Tashkent, UZ, 100632",,,,,,,,,100632.0,Heatherport district,Tashkent
858,859,Kevin King,20.0,Female,88.0,+998255318835,Garytown,meganobrien@brown-bartlett.org,2014-04-13 00:00:00,Python,90,pending,-2.0,good,139.0,,"Barnettshire 20-kv, dom 48, Tashkent","build, task",4.0,1404.0,1152.0,"expert, race",1.0,2.0,5.0,,,Tashkent
859,860,,21.0,Female,50.0,,Port Rhonda,invalid_email,2015-02-07 00:00:00,Data Science,110,active,,average,18000.0,,"76896 Walker Crossroad Suite 276, Port Frederickbury",,,,,,,,,,,
860,861,,19.0,Unknown,,+998159087367,New Briannaside,,,Data Science,76,inactive,0.0,good,87.0,,,,,,,,,,,,,
